Timestamp,Action Detected,Male Count,Female Count,Location
2025-03-21 05:01:31,Violence against a woman,2,2,Unknown
2025-03-21 05:01:33,Violence against a woman,2,2,Unknown
2025-03-21 05:01:35,Violence against a woman,2,2,Unknown
2025-03-21 05:01:37,Violence against a woman,2,2,Unknown
2025-03-21 05:01:39,Violence against a woman,2,2,Unknown
2025-03-21 05:01:41,Violence against a woman,2,2,Unknown
2025-03-21 05:01:43,Violence against a woman,2,2,Unknown
2025-03-21 05:01:45,Violence against a woman,2,2,Unknown
2025-03-21 05:01:48,Violence against a woman,2,2,Unknown
2025-03-21 05:01:49,Violence against a woman,2,2,Unknown
2025-03-21 05:01:51,Violence against a woman,2,2,Unknown
2025-03-21 05:01:54,Violence against a woman,2,2,Unknown
2025-03-21 05:01:56,Violence against a woman,2,2,Unknown
2025-03-21 05:01:58,Violence against a woman,2,2,Unknown
2025-03-21 05:02:00,Violence against a woman,2,2,Unknown
2025-03-21 05:06:19,Lone female detected,0,1,Unknown
2025-03-21 05:06:25,Lone female detected,0,1,Unknown
2025-03-21 05:06:27,Lone female detected,0,1,Unknown
2025-03-21 05:06:29,Lone female detected,0,1,Unknown
2025-03-21 05:06:31,Lone female detected,0,1,Unknown
2025-03-21 05:06:33,Lone female detected,0,1,Unknown
2025-03-21 05:06:35,Lone female detected,0,1,Unknown
2025-03-21 05:06:37,Lone female detected,0,1,Unknown
2025-03-21 05:06:39,Lone female detected,0,1,Unknown
2025-03-21 05:06:42,Lone female detected,0,1,Unknown
2025-03-21 05:06:44,Lone female detected,0,1,Unknown
2025-03-21 05:06:46,Lone female detected,0,1,Unknown
2025-03-21 05:06:48,Lone female detected,0,1,Unknown
2025-03-21 05:06:51,Violence against a woman,1,2,Unknown
2025-03-21 05:06:53,Violence against a woman,2,1,Unknown
2025-03-21 05:06:55,Violence against a woman,2,1,Unknown
2025-03-21 05:06:57,Violence against a woman,1,2,Unknown
2025-03-21 05:06:59,Violence against a woman,1,2,Unknown
2025-03-21 05:07:01,Violence against a woman,2,1,Unknown
2025-03-21 05:07:03,Violence against a woman,2,1,Unknown
2025-03-21 05:07:05,Violence against a woman,2,1,Unknown
2025-03-21 05:07:07,Violence against a woman,2,1,Unknown
2025-03-21 05:07:10,Violence against a woman,2,1,Unknown
2025-03-21 05:07:12,Violence against a woman,2,1,Unknown
2025-03-21 05:07:14,Violence against a woman,2,1,Unknown
2025-03-21 05:07:16,Violence against a woman,2,1,Unknown
2025-03-21 05:07:18,Violence against a woman,2,1,Unknown
2025-03-21 05:07:20,Violence against a woman,2,1,Unknown
2025-03-21 05:07:22,Violence against a woman,2,1,Unknown
2025-03-21 05:11:51,Lone female detected,0,1,Unknown
2025-03-21 05:12:03,Lone female detected,0,1,Unknown
2025-03-21 05:12:08,Lone female detected,0,1,Unknown
2025-03-21 05:12:12,Lone female detected,0,1,Unknown
2025-03-21 05:12:15,Lone female detected,0,1,Unknown
2025-03-21 05:12:18,Lone female detected,0,1,Unknown
2025-03-21 05:12:21,Lone female detected,0,1,Unknown
2025-03-21 05:12:26,Violence against a woman,4,1,Unknown
2025-03-21 05:12:37,Violence against a woman,1,1,Unknown
2025-03-21 05:12:41,Lone female detected,0,1,Unknown
2025-03-21 05:12:44,Violence against a woman,0,3,Unknown
2025-03-21 05:12:48,Violence against a woman,1,2,Unknown
2025-03-21 05:12:49,Lone female detected,0,1,Unknown
2025-03-21 05:12:53,Lone female detected,3,1,Unknown
2025-03-21 05:49:58,Violence against a woman,1,1,Unknown
2025-03-21 05:50:02,Lone female detected,0,1,Unknown
2025-03-21 05:50:05,Lone female detected,0,1,Unknown
2025-03-21 05:50:08,Violence against a woman,1,1,Unknown
2025-03-21 05:50:11,Lone female detected,0,1,Unknown
2025-03-21 05:50:14,Lone female detected,0,1,Unknown
2025-03-21 05:50:17,Lone female detected,0,1,Unknown
2025-03-21 05:50:22,Lone female detected,0,1,Unknown
2025-03-21 05:50:24,Lone female detected,0,1,Unknown
2025-03-21 05:50:40,Lone female detected,0,1,Unknown
2025-03-21 05:50:46,Violence against a woman,1,1,Unknown
2025-03-21 05:50:50,Lone female detected,0,1,Unknown
2025-03-21 05:50:52,Lone female detected,0,1,Unknown
2025-03-21 05:50:55,Lone female detected,0,1,Unknown
2025-03-21 05:50:58,Lone female detected,0,1,Unknown
2025-03-21 05:51:01,Lone female detected,0,1,Unknown
2025-03-21 05:51:03,Lone female detected,0,1,Unknown
2025-03-21 05:51:06,Lone female detected,0,1,Unknown
2025-03-21 07:09:54,Lone female detected,0,1,Unknown
2025-03-21 09:27:53,Violence against a woman,2,1,vit
2025-03-21 09:28:14,Violence against a woman,1,1,vit
2025-03-21 09:28:51,Violence against a woman,3,3,vit
2025-03-21 09:29:33,Violence against a woman,1,1,vit
2025-03-21 09:30:51,Violence against a woman,4,1,vit
2025-03-21 09:32:22,Violence against a woman,3,1,vit
2025-03-21 09:46:31,Lone female detected,0,1,vit
2025-03-21 09:47:03,Violence against a woman,1,1,vit
2025-03-21 09:47:12,Lone female detected,0,1,vit
2025-03-21 09:47:18,Lone female detected,0,1,vit
2025-03-21 09:53:10,Lone female detected,0,1,vit
2025-03-21 09:53:20,Lone female detected,0,1,vit
2025-03-21 09:53:30,Lone female detected,0,1,vit
2025-03-21 09:56:37,Lone female detected,0,1,vit
2025-03-21 09:57:14,Lone female detected,0,1,vit
2025-03-21 09:57:22,Lone female detected,0,1,vit
2025-03-21 09:57:34,Violence against a woman,1,1,vit
2025-03-21 10:01:05,Violence against a woman,2,1,vit
2025-03-21 10:01:26,Lone female detected,1,1,vit
2025-03-21 10:01:37,Lone female detected,1,1,vit
2025-03-21 10:01:47,Lone female detected,1,1,vit
2025-03-21 10:02:28,Lone female detected,1,1,vit
2025-03-21 10:02:45,Lone female detected,1,1,vit
2025-03-21 10:03:27,Lone female detected,0,1,vit
2025-03-21 10:04:30,Lone female detected,0,1,vit
2025-03-21 10:05:03,Lone female detected,0,1,vit
2025-03-21 10:05:13,Lone female detected,0,1,vit
2025-03-21 10:05:50,Lone female detected,0,1,vit
2025-03-21 10:06:01,Lone female detected,0,1,vit
2025-03-21 10:06:31,Violence against a woman,1,1,vit
2025-03-21 10:06:50,Violence against a woman,1,1,vit
2025-03-21 10:22:20,Violence against a woman,1,1,vit
2025-03-21 10:23:16,Violence against a woman,1,1,vit
2025-03-21 10:23:32,Violence against a woman,1,1,vit
2025-03-21 10:24:21,Violence against a woman,1,1,vit
2025-03-21 10:25:45,Violence against a woman,1,1,vit
2025-03-21 10:26:03,Violence against a woman,1,1,vit
2025-03-21 10:26:22,Violence against a woman,1,1,vit
2025-03-21 10:27:23,Violence against a woman,1,1,vit
2025-03-21 10:28:48,Violence against a woman,1,1,vit
2025-03-21 10:29:07,Violence against a woman,1,1,vit
2025-03-21 10:29:43,Violence against a woman,1,1,vit
2025-03-21 10:32:04,Violence against a woman,1,1,vit
2025-03-21 10:33:55,Violence against a woman,1,1,vit
2025-03-21 10:34:11,Violence against a woman,1,1,vit
2025-03-21 10:36:04,Lone female detected,0,1,vit
2025-03-21 10:37:04,Violence against a woman,1,1,vit
2025-03-21 10:37:39,Violence against a woman,1,1,vit
2025-03-21 10:37:55,Violence against a woman,1,1,vit
2025-03-21 10:38:10,Violence against a woman,1,1,vit
2025-03-21 10:39:10,Violence against a woman,1,1,vit
2025-03-21 10:39:28,Violence against a woman,1,1,vit
2025-03-21 10:41:26,Violence against a woman,1,1,vit
2025-03-21 10:41:36,Violence against a woman,1,1,vit
2025-03-21 10:41:46,Violence against a woman,1,1,vit
2025-03-21 10:41:51,Violence against a woman,1,1,vit
2025-03-21 10:41:57,Violence against a woman,1,1,vit
2025-03-21 10:42:04,Violence against a woman,1,1,vit
2025-03-21 10:44:33,Violence against a woman,1,1,vit
2025-03-21 10:44:51,Violence against a woman,1,1,vit
2025-03-21 10:45:03,Violence against a woman,1,1,vit
2025-03-21 10:45:18,Violence against a woman,1,1,vit
2025-03-21 10:45:33,Violence against a woman,1,1,vit
2025-03-21 10:45:53,Violence against a woman,1,1,vit
2025-03-21 10:46:59,Violence against a woman,1,1,vit
2025-03-21 10:48:56,Violence against a woman,1,1,vit
2025-03-21 10:55:18,Violence against a woman,1,1,vit
2025-03-21 11:19:32,Violence against a woman,1,1,qc
2025-03-21 11:19:39,Lone female detected,0,1,qc
2025-03-21 11:19:42,Lone female detected,0,1,qc
2025-03-21 11:19:46,Lone female detected,0,1,qc
2025-03-21 11:19:49,Lone female detected,0,1,qc
2025-03-21 11:19:53,Lone female detected,0,1,qc
2025-03-21 11:19:58,Violence against a woman,3,1,qc
2025-03-21 11:20:01,Violence against a woman,1,2,qc
2025-03-21 11:20:05,Violence against a woman,2,1,qc
2025-03-21 11:21:36,Violence against a woman,1,1,qc
2025-03-21 11:21:36,Violence against a woman,1,1,qc
2025-03-21 11:21:39,Lone female detected,0,1,qc
2025-03-21 11:21:41,Lone female detected,0,1,qc
2025-03-21 11:21:44,Lone female detected,0,1,qc
2025-03-21 11:21:45,Lone female detected,0,1,qc
2025-03-21 11:21:49,Lone female detected,0,1,qc
2025-03-21 11:21:50,Lone female detected,0,1,qc
2025-03-21 11:21:55,Lone female detected,0,1,qc
2025-03-21 11:21:55,Lone female detected,0,1,qc
2025-03-21 11:22:00,Violence against a woman,1,1,qc
2025-03-21 11:22:02,Violence against a woman,1,2,qc
2025-03-21 11:22:05,Violence against a woman,1,1,qc
2025-03-21 11:41:31,Lone female detected,0,1,thg
2025-03-21 11:41:37,Lone female detected,0,1,thg
2025-03-21 11:42:00,Violence against a woman,1,1,thg
2025-03-21 11:42:04,Violence against a woman,2,1,thg
2025-03-21 11:56:09,Lone female detected,0,1,block b
2025-03-21 11:56:19,Lone female detected,0,1,block b
2025-03-21 11:56:23,Lone female detected,0,1,block b
2025-03-21 11:56:28,Lone female detected,0,1,block b
2025-03-21 11:56:33,Lone female detected,0,1,block b
2025-03-21 11:56:37,Violence against a woman,2,1,block b
2025-03-21 11:56:41,Violence against a woman,1,2,block b
2025-03-21 12:00:34,Violence against a woman,3,1,block b
2025-03-21 12:00:36,Lone female detected,2,1,block b
2025-03-21 12:00:49,Violence against a woman,2,1,block b
2025-03-21 12:00:51,Violence against a woman,2,1,block b
2025-03-21 12:00:54,Violence against a woman,2,1,block b
2025-03-21 12:00:56,Violence against a woman,2,1,block b
2025-03-21 12:00:58,Violence against a woman,2,1,block b
2025-03-21 12:01:00,Violence against a woman,2,1,block b
2025-03-21 12:02:25,Violence against a woman,3,1,block b
2025-03-21 12:02:50,Violence against a woman,3,1,block b
2025-03-21 12:03:09,Violence against a woman,4,1,block b
2025-03-21 12:03:29,Lone female detected,2,1,block b
2025-03-21 12:03:40,Violence against a woman,3,1,block b
2026-07-26 13:07:35,Violence against a woman,1,2,Sarita
2026-07-26 13:07:42,Lone female detected,0,1,Sarita
2026-07-26 13:08:37,Lone female detected,0,1,Sarita
2026-07-26 13:08:52,Lone female detected,0,1,Sarita
2026-07-26 13:08:58,Lone female detected,0,1,Sarita
2026-07-26 13:09:05,Lone female detected,0,1,Sarita
2026-07-26 13:09:13,Lone female detected,1,1,Sarita
2026-07-26 13:36:11,Lone female detected,1,1,Arun
2026-07-26 13:36:22,Violence against a woman,1,1,Arun
2026-07-26 13:36:29,Lone female detected,0,1,Arun
2026-07-26 13:36:36,Lone female detected,0,1,Arun
2026-07-26 13:36:41,Lone female detected,0,1,Arun
2026-07-26 13:36:47,Lone female detected,0,1,Arun
2026-07-26 13:36:54,Lone female detected,0,1,Arun
2026-07-26 13:36:59,Lone female detected,0,1,Arun
2026-07-26 13:39:41,Lone female detected,0,1,Arun
2026-07-26 13:39:46,Lone female detected,0,1,Arun
2026-07-26 13:39:50,Lone female detected,0,1,Arun
2026-07-26 13:40:19,Lone female detected,0,1,Arun
2026-07-26 13:40:28,Lone female detected,0,1,Arun
2026-07-26 13:40:33,Lone female detected,0,1,Arun
2026-07-26 13:40:46,Violence against a woman,2,1,Arun
2026-07-26 13:40:52,Lone female detected,0,1,Arun
2026-07-26 13:41:05,Lone female detected,1,1,Arun
2026-07-26 13:41:13,Lone female detected,0,1,Arun
2026-07-26 13:41:20,Lone female detected,0,1,Arun
2026-07-26 13:42:16,Violence against a woman,1,1,Arun
2026-07-26 13:42:21,Violence against a woman,1,1,Arun
2026-07-26 13:42:27,Violence against a woman,1,1,Arun
2026-07-26 13:42:44,Violence against a woman,1,1,Arun
2026-07-26 13:42:51,Violence against a woman,1,1,Arun
2026-07-26 13:43:17,Violence against a woman,1,1,Arun
2026-07-26 13:43:42,Violence against a woman,1,1,Arun
2026-07-26 13:44:07,Violence against a woman,1,1,Arun
2026-07-26 13:45:51,Violence against a woman,1,1,Arun
2026-07-26 13:50:01,Violence against a woman,2,1,Baba
2026-07-26 13:50:27,Violence against a woman,1,1,Baba
2026-07-26 13:50:36,Lone female detected,0,1,Baba
2026-07-26 13:51:00,Lone female detected,0,1,Baba
2026-07-26 13:51:21,Lone female detected,0,1,Baba
2026-07-26 13:51:57,Lone female detected,0,1,Baba
2026-07-26 13:52:14,Violence against a woman,2,1,Baba
2026-07-26 13:52:53,Lone female detected,0,1,Baba
2026-07-26 13:53:06,Lone female detected,0,1,Baba
2026-07-26 13:53:16,Lone female detected,0,1,Baba
2026-07-26 13:53:31,Lone female detected,0,1,Baba
2026-07-26 13:53:51,Lone female detected,0,1,Baba
2026-07-26 13:59:59,Violence against a woman,2,1,ana
2026-07-26 14:00:07,Lone female detected,0,1,ana
2026-07-26 14:00:24,Lone female detected,0,1,ana
2026-07-26 14:01:30,Lone female detected,0,1,ana
2026-07-26 14:02:05,Lone female detected,0,1,ana
2026-07-26 14:02:12,Violence against a woman,1,1,ana
2026-07-26 14:02:49,Lone female detected,0,1,ana
2026-07-26 15:01:29,Violence against a woman,2,1,Alll
2026-07-26 15:01:35,Lone female detected,0,1,Alll
2026-07-26 15:01:45,Lone female detected,0,1,Alll
2026-07-26 15:02:03,Lone female detected,0,1,Alll
2026-07-26 15:03:27,Lone female detected,0,1,Alll
